time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
140600,2022-07-04 22:39:38,40.4388789055764,-79.946716350792,111.54856,,,1039.1562084498,83.66142,14.875651,855.01315072,1461.96526988,22,5,11.953,1062.4501724498,134.842524,30.4894922,922.29005576,-14.316416,4.026492,0,251.9, -2.3, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.012,3.996,3.997,0,0,0,7.497,89.6,1039.1562084498,111.54856,6,P-GPS,
140700,2022-07-04 22:39:38,40.438873127704,-79.9467143763793,111.876644,,,1039.4842924498,83.66142,14.1598302,857.14897756,1464.14374764,22,5,11.953,1062.4501724498,134.842524,30.4894922,922.29005576,-13.645334,3.802798,-0.223694,252.7, -1.6, 19.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.012,3.996,3.997,0,0,0,7.497,89.6,1039.4842924498,111.876644,6,P-GPS,
140800,2022-07-04 22:39:39,40.4388679107049,-79.9467124239381,111.876644,,,1039.4842924498,83.66142,12.974252,859.08139232,1466.12209416,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-12.526864,3.35541,-0.447388,254.6, -1.4, 30.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
140900,2022-07-04 22:39:39,40.4388630917451,-79.9467111870624,111.876644,,,1039.4842924498,83.66142,12.974252,860.85632676,1467.9134328,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-11.1847,2.908022,-0.223694,255.2, -1, 32.6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141000,2022-07-04 22:39:39,40.4388589660641,-79.9467097020148,111.876644,,,1039.4842924498,83.66142,10.1557076,862.38191736,1469.47511264,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-9.842536,2.460634,0,255.6, -0.8, 34.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141100,2022-07-04 22:39:39,40.4388551877079,-79.9467085617268,111.876644,,,1039.4842924498,83.66142,8.5674802,863.77627436,1470.88915468,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-8.276678,2.23694,0,256, -0.5, 35,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141200,2022-07-04 22:39:39,40.4388522731405,-79.9467075175199,111.876644,,,1039.4842924498,83.66142,6.934514,864.85238988,1471.99151692,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-6.71082,1.789552,0,255.6, -1, 35.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141300,2022-07-04 22:39:39,40.4388480569962,-79.9467064602335,111.876644,,,1039.4842924498,83.66142,5.5252418,866.40750804,1473.5564776,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-5.368656,1.342164,0.223694,254.9, -1.6, 34.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141400,2022-07-04 22:39:39,40.4388462249746,-79.9467058569798,111.876644,,,1039.4842924498,83.66142,4.1159696,867.08336108,1474.245454,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-4.026492,0.894776,0.223694,256.4, 0.3, 28.2,0,0,1024,999,1024,1024,0,-4,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.4842924498,111.876644,6,P-GPS,
141500,2022-07-04 22:39:39,40.4388437010447,-79.9467048868037,111.54856,,,1039.1562084498,83.66142,2.9751302,868.01840048,1475.20674012,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-2.908022,0.671082,0.223694,257.2, 1.9, 21.4,0,0,1024,927,1009,1024,0,-15,-2,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.1562084498,111.54856,6,P-GPS,
141600,2022-07-04 22:39:39,40.4388427117038,-79.9467045121706,111.54856,,,1039.1562084498,83.66142,2.125093,868.38257372,1475.58075588,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-2.013246,0.671082,0,257, 0.5, 14.3,0,0,1024,930,1024,1024,0,-14,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.1562084498,111.54856,6,P-GPS,
141700,2022-07-04 22:39:39,40.4388410019448,-79.946703849677,111.54856,,,1039.1562084498,83.66142,1.6329662,869.01577584,1476.2303622,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-1.565858,0.447388,0,256.8, -1.1, 9.6,0,0,1024,873,1024,1024,0,-23,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.1562084498,111.54856,6,P-GPS,
141800,2022-07-04 22:39:39,40.4388404010483,-79.9467035919148,111.54856,,,1039.1562084498,83.66142,1.2079476,869.23887296,1476.46330184,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-1.11847,0.447388,0,256.9, -0.3, 5.3,0,0,1024,923,1024,1024,0,-15,0,0,257.5,-29.3,87,3.997,3.98,3.984,0,0,0,7.408,89.6,1039.1562084498,111.54856,6,P-GPS,
141900,2022-07-04 22:39:40,40.4388392285873,-79.9467030249508,111.54856,,,1039.1562084498,83.66142,1.006623,869.67522468,1476.9193386,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-0.894776,0.447388,0,256.4, 0, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142000,2022-07-04 22:39:40,40.4388387940887,-79.9467027886989,111.54856,,,1039.1562084498,83.66142,0.8052984,869.83926668,1477.08994228,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-0.671082,0.447388,0,255.9, -0.1, 1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142100,2022-07-04 22:39:40,40.438838788332,-79.9467023837085,111.54856,,,1039.1562084498,83.66142,0.6263432,869.84582836,1477.20149084,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-0.447388,0.447388,0,255.1, -1.9, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142200,2022-07-04 22:39:40,40.4388385257139,-79.9467021167053,111.54856,,,1039.1562084498,83.66142,0.4921268,869.9475344,1477.32288192,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,-0.223694,0.447388,0,254.5, -2.5, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142300,2022-07-04 22:39:40,40.4388391192089,-79.946701764179,111.54856,,,1039.1562084498,83.66142,0.447388,869.73756064,1477.56238324,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.447388,0,254.2, -3.1, 0,0,0,1024,1024,1208,1024,0,0,28,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142400,2022-07-04 22:39:40,40.4388390246335,-79.9467015099175,111.54856,,,1039.1562084498,83.66142,0.447388,869.77693072,1477.63784256,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.447388,0,253.9, -3.1, -1,0,0,1024,1024,1335,1024,0,0,47,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142500,2022-07-04 22:39:40,40.4388399147389,-79.9467014487862,111.54856,,,1039.1562084498,83.66142,0.223694,869.45212756,1477.96592656,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-0.447388,253.4, -2.8, -1.8,0,0,1024,1024,1364,1024,0,0,52,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.1562084498,111.54856,6,P-GPS,
142600,2022-07-04 22:39:40,40.4388399476348,-79.9467012498253,111.876644,,,1039.4842924498,83.66142,0.3131716,869.44228504,1478.02170084,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.223694,-1.565858,253.1, -4.1, -1.9,0,0,1024,1024,1408,1024,0,0,58,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.4842924498,111.876644,6,P-GPS,
142700,2022-07-04 22:39:40,40.4388407741417,-79.9467011391451,112.204728,,,1039.8123764498,83.66142,0.3131716,869.1437286,1478.32353812,22,5,11.942,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.223694,-2.460634,253.1, -4.3, -3.6,0,0,1024,1024,1448,1024,0,0,64,0,257.5,-29.3,87,3.992,3.975,3.975,0,0,0,7.279,89.6,1039.8123764498,112.204728,6,P-GPS,
142800,2022-07-04 22:39:40,40.438840853914,-79.9467010179519,112.532812,,,1040.1404604498,83.66142,0.223694,869.11748188,1478.36946988,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,-3.35541,252.8, -4.2, -4.3,0,0,1024,1024,1448,1024,0,0,64,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1040.1404604498,112.532812,6,P-GPS,
142900,2022-07-04 22:39:41,40.438841797475,-79.9467008454088,113.18898,,,1040.7966284498,83.66142,0.223694,868.77627452,1478.71723892,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,-4.250186,252.4, -4, -5.5,0,0,1024,1024,1467,1024,0,0,67,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1040.7966284498,113.18898,6,P-GPS,
143000,2022-07-04 22:39:41,40.4388418257106,-79.9467007338733,113.517064,,,1041.1247124498,83.66142,0,868.766432,1478.75004732,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,-5.144962,252.3, -3.9, -5.5,0,0,1024,1024,1511,1024,0,0,74,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1041.1247124498,113.517064,6,P-GPS,
143100,2022-07-04 22:39:41,40.4388426316576,-79.9467005540702,114.501316,,,1042.1089644498,83.66142,0,868.47771808,1479.04860376,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,-5.816044,252.2, -4.3, -4.3,0,0,1024,1024,1526,1024,0,0,76,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1042.1089644498,114.501316,6,P-GPS,
143200,2022-07-04 22:39:41,40.4388425899895,-79.9467004208893,115.485568,,,1043.0932164498,83.66142,0,868.49412228,1479.08797384,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,-6.71082,252.2, -5.1, -4.1,0,0,1024,1024,1465,1024,0,0,67,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1043.0932164498,115.485568,6,P-GPS,
143300,2022-07-04 22:39:41,40.4388431686814,-79.946700523285,116.46982,,,1044.0774684498,83.66142,0.223694,868.28086768,1479.30122844,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,-0.223694,0,-7.381902,252.3, -4, -4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1044.0774684498,116.46982,6,P-GPS,
143400,2022-07-04 22:39:41,40.4388430867161,-79.9467004213846,117.454072,,,1045.0617204498,83.66142,0.223694,868.31367608,1479.34059852,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,-0.223694,0,-7.381902,252.3, -3.2, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1045.0617204498,117.454072,6,P-GPS,
143500,2022-07-04 22:39:41,40.4388435955044,-79.9467003018798,118.438324,,,1046.0459724498,83.66142,0.223694,868.12994904,1479.53088724,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-6.71082,252.5, -4.3, -3.8,0,0,1120,1024,1024,1024,15,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1046.0459724498,118.438324,6,P-GPS,
143600,2022-07-04 22:39:41,40.4388435590449,-79.9467001231123,119.422576,,,1047.0302244498,83.66142,0.223694,868.14635324,1479.58009984,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-5.816044,252.5, -4.6, -4.2,0,0,1120,1024,1024,1024,15,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1047.0302244498,119.422576,6,P-GPS,
143700,2022-07-04 22:39:41,40.4388440417907,-79.9466999226432,120.078744,,,1047.6863924498,83.66142,0.223694,867.97246872,1479.76710772,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-4.697574,252.5, -5.4, -3.7,0,0,1067,1024,1024,1024,7,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1047.6863924498,120.078744,6,P-GPS,
143800,2022-07-04 22:39:41,40.4388440420648,-79.9466996893741,120.734912,,,1048.3425604498,83.66142,0.223694,867.9790304,1479.82944368,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-3.802798,252.5, -5.5, -2.8,0,0,953,1024,1024,1024,-11,0,0,0,257.5,-29.3,87,3.936,3.911,3.906,0,0,0,6.96,89.6,1048.3425604498,120.734912,6,P-GPS,
143900,2022-07-04 22:39:42,40.4388441774858,-79.9466996672336,121.062996,,,1048.6706444498,83.66142,0.223694,867.9298178,1479.88193712,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-2.684328,252.5, -4.8, -1.7,0,0,734,1024,1024,1024,-44,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1048.6706444498,121.062996,6,P-GPS,
144000,2022-07-04 22:39:42,40.4388442010612,-79.9466994308016,121.719164,,,1049.3268124498,83.66142,0.223694,867.92325612,1479.94755392,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-1.789552,252.7, -2.5, -1.8,0,0,685,1024,1024,1024,-51,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.3268124498,121.719164,6,P-GPS,
144100,2022-07-04 22:39:42,40.4388441884511,-79.9466992779116,121.719164,,,1049.3268124498,83.66142,0.223694,867.9298178,1479.99020484,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,-0.894776,252.7, 1.9, -1.2,0,0,673,1024,1024,1024,-53,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.3268124498,121.719164,6,P-GPS,
144200,2022-07-04 22:39:42,40.4388442635632,-79.9466989760712,122.047248,,,1049.6548964498,83.66142,0.447388,867.91013276,1480.07878752,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.447388,-0.447388,252.7, 6, -0.9,0,0,670,1024,1024,1024,-54,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.6548964498,122.047248,6,P-GPS,
144300,2022-07-04 22:39:42,40.4388443644437,-79.9466985829899,122.047248,,,1049.6548964498,83.66142,0.671082,867.87732436,1480.19361692,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.671082,0,252.8, 8.2, -1.5,0,0,547,1024,1024,1024,-72,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.6548964498,122.047248,6,P-GPS,
144400,2022-07-04 22:39:42,40.4388445812818,-79.9466979966883,122.375332,,,1049.9829804498,83.66142,1.1408394,867.80842672,1480.37406312,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,1.11847,0,252.6, 8.9, -2.4,0,0,499,1024,1024,1024,-80,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.9829804498,122.375332,6,P-GPS,
144500,2022-07-04 22:39:42,40.4388446043089,-79.9466973346453,122.375332,,,1049.9829804498,83.66142,1.5882274,867.81170756,1480.55779016,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,1.565858,0,252.5, 11.2, -2,0,0,499,1024,1024,1024,-80,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.9829804498,122.375332,6,P-GPS,
144600,2022-07-04 22:39:42,40.438844929429,-79.946696342059,122.375332,,,1049.9829804498,83.66142,2.0579848,867.71000152,1480.85962744,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0.447388,2.013246,0,252.3, 15.1, -2.8,0,0,486,1024,1024,1024,-82,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.9829804498,122.375332,6,P-GPS,
144700,2022-07-04 22:39:42,40.4388451884834,-79.9466951412596,122.375332,,,1049.9829804498,83.66142,2.7738056,867.6345422,1481.20411564,22,5,11.946,1062.4501724498,134.842524,30.4894922,922.29005576,0.671082,2.684328,0,251.9, 18.7, -3.2,0,0,445,1024,1024,1024,-88,0,0,0,257.5,-29.3,87,4.016,3.997,3.999,0,0,0,7.798,89.78,1049.9829804498,122.375332,6,P-GPS,
144800,2022-07-04 22:39:42,40.4388456821945,-79.9466935023211,122.703416,,,1050.3110644498,83.66142,3.467257,867.48362356,1481.6929608,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,0.894776,3.35541,0,251.5, 19.6, -4.1,0,0,431,1024,1024,1024,-90,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
144900,2022-07-04 22:39:43,40.4388460352761,-79.946691808093,122.703416,,,1050.3110644498,83.66142,4.1830778,867.38519836,1482.18180596,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,1.11847,4.026492,0,251.2, 18, -4.8,0,0,435,1024,1024,1024,-89,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145000,2022-07-04 22:39:43,40.4388466800337,-79.9466894408133,122.703416,,,1050.3110644498,83.66142,4.8765292,867.1916288,1482.88062488,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,1.342164,4.697574,0,251.4, 18, -3.3,0,0,484,1024,1024,1024,-82,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145100,2022-07-04 22:39:43,40.4388470605285,-79.9466868615946,122.703416,,,1050.3110644498,83.66142,5.59235,867.09648444,1483.60897136,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,1.565858,5.368656,0.223694,251.5, 18.2, -4.1,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145200,2022-07-04 22:39:43,40.4388478662014,-79.9466837627546,122.703416,,,1050.3110644498,83.66142,6.2410626,866.86026396,1484.51776404,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,1.565858,6.039738,0,251.7, 17.1, -5.2,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145300,2022-07-04 22:39:43,40.4388484224145,-79.9466807081505,122.703416,,,1050.3110644498,83.66142,6.934514,866.71262616,1485.39046748,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,1.789552,6.71082,0,252.1, 15.8, -4.2,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145400,2022-07-04 22:39:43,40.4388493388366,-79.9466769638696,122.703416,,,1050.3110644498,83.66142,7.4266408,866.44687812,1486.4829872,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,2.013246,7.158208,0,252.2, 16, -3.6,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145500,2022-07-04 22:39:43,40.4388500433549,-79.9466732616184,122.703416,,,1050.3110644498,83.66142,8.0753534,866.25987024,1487.54269852,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,2.013246,7.82929,0,252.2, 16.7, -3.6,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145600,2022-07-04 22:39:43,40.4388510757346,-79.9466689978287,122.703416,,,1050.3110644498,83.66142,8.0753534,865.96459464,1488.78613688,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,2.23694,8.276678,0,252.1, 16.7, -3.5,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145700,2022-07-04 22:39:43,40.4388519729675,-79.9466649469121,122.703416,,,1050.3110644498,83.66142,9.059607,865.7152508,1489.95739676,22,5,11.72,1062.4501724498,134.842524,30.4894922,922.29005576,2.460634,8.724066,0,252.1, 17.1, -3.5,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,4.009,3.988,3.986,0,0,0,11.15,89.96,1050.3110644498,122.703416,6,P-GPS,
145800,2022-07-04 22:39:43,40.4388531160964,-79.9466601802499,122.703416,,,1050.3110644498,83.66142,9.5517338,865.39372848,1491.34519208,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.684328,9.171454,0,252.3, 17.6, -3.6,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
145900,2022-07-04 22:39:44,40.4388539530204,-79.9466552370488,122.703416,,,1050.3110644498,83.66142,10.2004464,865.1903164,1492.75267244,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.684328,9.842536,0,252.3, 17.9, -3.5,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146000,2022-07-04 22:39:44,40.4388551937402,-79.9466499120672,122.703416,,,1050.3110644498,83.66142,10.6925732,864.84910904,1494.29794808,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.908022,10.289924,0,252.2, 18.6, -3.4,0,0,364,1024,1024,1024,-100,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146100,2022-07-04 22:39:44,40.4388563629116,-79.9466438228717,122.703416,,,1050.3110644498,83.66142,11.408394,864.55383344,1496.04007412,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,3.131716,10.961006,0,252.3, 18.6, -3.7,0,0,667,1024,1024,1024,-54,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146200,2022-07-04 22:39:44,40.4388577250717,-79.9466378861047,122.703416,,,1050.3110644498,83.66142,11.8334126,864.18637936,1497.76251512,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,3.131716,11.408394,0,252.2, 18.7, -4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146300,2022-07-04 22:39:44,40.4388590370658,-79.9466314642272,122.703416,,,1050.3110644498,83.66142,12.526864,863.85501452,1499.60962804,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,3.35541,12.079476,0,251.8, 19, -6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146400,2022-07-04 22:39:44,40.4388604874962,-79.946624933009,122.703416,,,1050.3110644498,83.66142,12.974252,863.47443708,1501.49939188,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,3.35541,12.526864,0,251.6, 4.4, -5.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146500,2022-07-04 22:39:44,40.4388617416485,-79.9466180980587,122.703416,,,1050.3110644498,83.66142,12.750558,863.17916148,1503.45149168,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,3.35541,12.30317,0,252.4, -15.7, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146600,2022-07-04 22:39:44,40.4388630591251,-79.9466117825492,122.703416,,,1050.3110644498,83.66142,11.7663044,862.85435832,1505.26907704,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.908022,11.408394,0,253.1, -31.2, -1.5,0,0,957,1024,1024,1024,-10,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
146700,2022-07-04 22:39:44,40.4388640783465,-79.946606655739,122.375332,,,1049.9829804498,83.66142,10.4241404,862.61157616,1506.7421742,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.684328,10.06623,0.223694,253.5, -31.3, -1.9,0,0,662,1024,1024,1024,-55,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1049.9829804498,122.375332,6,P-GPS,
146800,2022-07-04 22:39:44,40.4388650961972,-79.9466017583933,122.703416,,,1050.3110644498,83.66142,9.0148682,862.36223232,1508.14965456,22,5,12.026,1062.4501724498,134.842524,30.4894922,922.29005576,2.23694,8.724066,0.223694,253.9, -29.3, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.991,3.969,3.969,0,0,0,5.075,89.96,1050.3110644498,122.703416,6,P-GPS,
